Artificial Sports Lighting,Discuss Throw Facility,Facility ID,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Oval Track Lanes,Oval Track Length,Pole Vault Facility,Shot Put Facility,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Shared Flag,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Sprint Straight Length,Steeplechase Water Jump,Straight Track Lanes,Track Lanes,Track Length,Track Surface Type,Triple Jump Facility,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Changing Place Toilets,Closure Reason,Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability Notes,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Facility Subtype,Facility Type,Operational Status,Operational Status Notes,Meets Active Places Criteria,Date Opened,Expected Opening Date,Operator Name,Closed Date,Created Date,Last Updated Date,Is Refurbished?,End Month,Start Month,Seasonality Type,Site ID,Timing Type,Year Built,Year Built Estimated?,Year Refurbished,Easting,Northing,Latitude,Longitude,Management Type (Text),Management Type Group (Text),Accessibility Type (Text),Accessibility Type Group (Text)
1,0,2009264,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-11-01,,2015-03-11 00:00:00,1,12,1,1,1002425,3,1984,0,2006,537660,190186,51.59372,-0.01404314,Not Known,Not Known,Pay and Play,Public Access
1,1,2009256,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,17000,0,0,,0,0,17001,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-20 12:27:53,1,12,1,1,1002141,2,1964,0,2023,534454,170658,51.419,-0.06774256,Trust,Trust,Registered Membership use,Public Access
1,1,2009259,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,390,0,0,,0,0,391,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,"Parking: Dedicated bays, Reception Area: Ramp, Changing Facilities: Individual disabled shower",1,1,1,1,1,1004,1,3,,1,,,Places Leisure,,,2023-07-26 11:59:20,1,12,1,1,1002316,2,1990,0,2007,519484,168755,51.40525,-0.2835553,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,1,2009260,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,439,0,0,,0,0,440,110,1,8,,,18,1,1,1,2005,0,,1,1,1,1,1,Parking: 4 Disabled parking bays.,1,1,0,1,1,1004,1,3,,1,,,,,,2024-02-21 14:11:50,0,12,1,1,1002343,2,1990,0,,536641,181893,51.51944,-0.03196947,Trust,Trust,Pay and Play,Public Access
1,0,2009261,0,0,,,18,0,0,8,400.0,0,0,,1,0,0,1,,1000,0,0,,0,0,1001,110,1,8,,,18,0,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,Fusion Lifestyle,,,2024-05-29 10:29:08,1,12,1,1,1002350,2,1971,0,2015,531640,191299,51.60515,-0.1004882,Trust,Trust,Pay and Play,Public Access
1,0,2009262,0,0,,,11,0,1,8,400.0,0,0,,1,0,1,1,,100,0,0,,0,0,101,110,1,8,,,18,1,1,1,2017,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,Active Newham,,,2023-08-03 11:33:46,1,12,1,1,1002353,2,1994,0,2008,541373,181939,51.51869,0.03620545,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009263,0,1,,,18,0,1,6,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,110,0,6,,,18,1,1,1,2008,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2024-03-08 10:11:16,1,12,1,1,1002361,2,1970,0,2021,525553,182802,51.53018,-0.1913693,Trust,Trust,Registered Membership use,Public Access
1,0,2009265,0,1,,,18,0,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2019,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-10-05 10:38:32,1,12,1,1,1002452,2,1969,0,2019,470581,339494,52.94822,-0.9509996,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,0,2009266,0,0,,,11,0,1,5,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,5,,,19,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,School use - not hired out ,1,,,Active4today,,,2023-07-06 15:49:38,0,12,1,1,1002462,2,1961,0,,466928,368531,53.20966,-0.9993269,School/College/University (in house),Education,Pay and Play,Public Access
1,0,2009267,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,1,2006,2,101,1,1,1,1,1,,0,1,1,1,1,1004,1,5,,0,,,,2016-07-31,,2023-06-29 14:37:37,0,12,1,1,30005681,2,1970,0,,481580,352399,53.06264,-0.784073,School/College/University (in house),Education,Private Use,Private
1,1,2009268,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,720,0,0,,0,0,721,110,1,9,,,18,1,1,0,,1,,1,1,1,1,1,Parking: 12 bays,1,1,1,1,1,1004,1,3,,1,,,Nottingham City Council,,,2023-10-13 11:56:19,1,12,1,1,1002473,2,1965,0,2004,452552,341399,52.9674,-1.218983,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009269,1,1,,,11,1,1,8,400.0,0,1,,1,0,0,1,,1016,0,0,,0,0,1017,110,1,10,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,Facility no longer managed by our organisation,1,,,,,,2023-12-12 13:54:18,1,12,1,1,30009815,2,1998,0,2009,356867,405707,53.54623,-2.652418,Trust,Trust,Pay and Play,Public Access
1,1,2009271,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,200,0,0,,0,0,201,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,Parking: 8 designated disabled parking bays available,1,1,0,1,1,1004,1,3,,1,,,,,,2023-06-30 15:12:20,1,12,1,1,1002845,2,1987,0,2005,522490,181593,51.51999,-0.2359142,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009272,1,1,,,11,1,0,8,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,112,0,8,,,18,0,1,0,,0,,1,1,1,1,1,"Parking: Designated bays for orange badge holders, Reception Area: Ramp, Doorways: Automatic doors at reception., Activity Areas: Lift access to all floors.",1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2024-02-20 17:54:30,1,12,1,1,1002851,2,2003,0,2006,526664,166611,51.38443,-0.181153,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,1,2009273,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,7,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-17 07:56:03,1,12,1,1,1002925,2,1959,0,2004,523342,211738,51.79071,-0.2130262,Trust,Trust,Pay and Play,Public Access
1,1,2009274,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Bolton Middlebrook Leisure Trust,,,2023-08-24 13:57:50,0,12,1,1,1002999,2,2001,0,,364416,409316,53.57924,-2.53891,Trust,Trust,Pay and Play,Public Access
1,1,2009275,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,10,,,18,1,1,0,,0,,1,1,1,1,1,IFI accredited.,1,1,1,1,1,1004,1,3,,1,,,Freedom Leisure,,,2024-05-30 14:43:29,1,12,1,1,1003192,2,1993,0,2006,500389,150988,51.24923,-0.5629895,Trust,Trust,Pay and Play,Public Access
1,1,2009276,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,150,0,0,,0,0,151,110,1,10,,,18,1,1,1,2006,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,1Life,,,2023-06-30 09:20:29,0,12,1,1,1003280,2,2003,0,,529705,343937,52.97712,-0.06970792,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,1,2009277,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2007,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-05-13 09:13:24,1,12,1,1,1003543,2,2000,0,2009,542125,109675,50.86911,0.01845673,Trust,Trust,Registered Membership use,Public Access
1,1,2009278,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-05-01 08:16:23,1,12,1,1,1003558,2,1996,0,2018,580822,111654,50.87609,0.5688473,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009280,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,1,,564,0,0,,0,0,564,110,1,8,,,18,1,1,1,2022,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,7 Changing rooms on site.,1,,,Everyone Active,,,2023-12-05 12:22:50,1,12,1,1,30010179,2,1974,0,2013,436568,332720,52.89072,-1.457922,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,0,2009281,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,Everyone Active,2009-08-17,,2024-02-23 10:08:09,1,12,1,1,1003596,3,1993,0,2004,423299,323828,52.81152,-1.655764,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009282,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2013,0,,1,1,1,1,1,Lift.,1,1,1,1,1,1004,1,3,,1,,,Fusion Lifestyle,,,2023-08-10 12:11:22,1,12,1,1,1003714,2,1992,0,2008,574907,223786,51.8852,0.540036,Trust,Trust,Pay and Play,Public Access
1,1,2009283,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Fusion Lifestyle,,,2023-09-04 15:09:20,1,12,1,1,1003770,2,1996,0,2005,589745,187386,51.55345,0.7355738,Trust,Trust,Pay and Play,Public Access
1,0,2009284,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2011-02-01,,2023-11-02 10:54:15,0,12,1,1,1003784,3,1991,0,,578127,184811,51.5341,0.5668697,Not Known,Not Known,Pay and Play,Public Access
0,0,2009285,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,1,2006,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2010-02-28,,2010-03-05 00:00:00,0,12,1,1,1003795,3,1969,0,,514323,201889,51.70412,-0.3469646,Not Known,Not Known,Pay and Play,Public Access
1,1,2009287,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,"Sports halls and studio are fully accessible. 2 ground floor disabled toilets, 2 disabled toilets on the first floor.  1 Changing Places registered toilet/changing room (includes hoist and shower facilities). 3 designated parking spaces    
Have there been any refurbishments at your site in the last 12 months? Changing Places toilet/changing room installed  
",1,1,1,1,1,1004,1,3,,1,,,,,,2024-03-05 14:22:28,1,12,1,1,1003854,2,1996,0,2005,535635,215737,51.82381,-0.03332926,Trust,Trust,Pay and Play,Public Access
1,1,2009288,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,436,0,0,,0,0,437,110,1,8,,,18,1,1,1,2009,0,,1,1,1,1,1,Activity Areas: Lift,1,1,1,1,1,1004,1,3,,1,,,Bh Live,,,2023-07-14 11:33:39,1,12,1,1,1003969,2,1983,0,2016,464735,103190,50.82463,-1.082283,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,0,2009290,0,0,,,11,0,0,8,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,8,,,19,0,1,1,2005,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2024-06-20 11:43:02,0,12,1,1,1004063,2,1950,0,,462320,301611,52.60873,-1.081109,School/College/University (in house),Education,Registered Membership use,Public Access
1,1,2009291,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,1500,0,0,,0,0,1501,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2024-03-12 11:20:03,1,12,1,1,1004078,2,1969,0,2006,458697,302069,52.61325,-1.134522,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,0,2009292,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2011-07-31,,2011-10-05 00:00:00,1,12,1,1,1004104,3,1960,0,1988,436832,564475,54.97355,-1.42615,Not Known,Not Known,Sports Club / Community Association,Public Access
1,1,2009293,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,3300,0,0,,0,0,3301,110,1,8,,,18,1,1,1,2011,0,,1,1,1,1,1,"Parking: Disabled parking bays next to entrance, Finding/Reaching Entrance: Ramp & paved pathway to entrance, Reception Area: Automated doors",1,1,1,1,1,1004,1,3,,1,,,,,,2023-12-12 10:16:08,1,12,1,1,1004121,2,1955,0,2003,426933,563000,54.96092,-1.580929,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009294,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,2,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2010-11-01,,2023-12-13 11:26:24,1,12,1,1,1004140,2,1987,0,2006,428522,563873,54.96868,-1.556028,Not Known,Not Known,Sports Club / Community Association,Public Access
1,1,2009295,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,500,0,0,,0,0,501,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,Automatic doors.,1,1,1,1,1,1004,1,3,,1,,,,,,2023-09-01 13:47:15,1,12,1,1,1004145,2,1988,0,2004,432293,563596,54.96596,-1.49715,Local Authority (in house),Local Authority,Registered Membership use,Public Access
1,1,2009297,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,100,0,0,,0,0,101,110,1,7,,,18,1,1,1,1999,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-22 14:12:01,1,12,1,1,1004192,2,1956,0,2005,389995,300960,52.60634,-2.149166,Local Authority (in house),Local Authority,Registered Membership use,Public Access
1,1,2009298,1,1,,,11,1,1,8,400.0,1,1,,10,0,0,1,,20000,0,0,,0,0,20010,110,1,10,,,18,1,1,1,2021,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-20 18:43:47,1,12,1,1,1004193,2,1976,0,2021,406531,292599,52.53124,-1.905138,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009300,0,0,,,18,0,1,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,18,0,1,0,,2,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-29 09:39:58,1,12,1,1,1004247,2,1982,0,2013,411546,282329,52.43883,-1.831575,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009301,1,1,,,11,1,1,8,400.0,1,1,,0,0,1,1,,150,0,0,,0,0,150,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-08-17 16:08:01,0,12,1,1,1004255,2,1984,0,,402462,287175,52.48251,-1.96517,Trust,Trust,Pay and Play,Public Access
1,1,2009302,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,576,0,0,,0,0,577,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2024-03-08 16:08:44,1,12,1,1,1037971,2,1985,0,2001,414506,279399,52.41242,-1.788158,Commercial Management,Commercial,Pay and Play,Public Access
0,0,30018802,0,0,,,,0,0,,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,70.0,11,0,1,0,,0,,1,0,1,1,1,,1,1,0,0,1,1006,1,3,,1,,,,,2019-06-13 14:57:31,2024-04-19 10:09:43,0,12,1,1,6015166,1,2010,1,,553396,174919,51.45248,0.2063097,School/College/University (in house),Education,Private Use,Private
,,30026428,,0,0,1,,,1,,,0,0,0,,,0,0,0,,,0,0,,,0,60,,6,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,1,1,1,1009,1,3,,1,,,Greenwich Leisure Limited,,2021-09-23 11:24:58,2024-05-20 12:27:54,1,12,1,1,1002141,2,1964,0,2004,534454,170658,51.419,-0.06774256,Trust,Trust,Registered Membership use,Public Access
1,0,2009303,0,0,,,18,0,1,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,Everyone Active,,,2023-08-01 12:14:09,0,12,1,1,1004298,2,1997,1,,417353,287285,52.48323,-1.745895,Commercial Management,Commercial,Pay and Play,Public Access
0,0,2009305,0,0,,,11,0,0,7,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,0,0,0,0,0,,0,0,0,0,0,1004,1,3,"Re-opened on Active Places 27/02/2020
Operational again",1,,,,,,2023-09-01 14:34:25,0,12,1,1,1004309,1,1965,0,,432629,283720,52.45049,-1.521306,Not Known,Not Known,Pay and Play,Public Access
1,1,2009306,1,1,,,11,1,1,8,400.0,1,1,,1,1,0,1,,208,0,0,,0,0,210,110,1,8,,,18,1,1,0,,2,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-17 16:14:38,1,12,1,1,1004341,2,1998,0,2014,396575,294198,52.54564,-2.051931,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009307,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,103,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2016-12-01,,2018-06-05 15:44:25,1,12,1,1,1004345,3,1966,0,2012,404373,283670,52.45099,-1.937068,Not Known,Not Known,Registered Membership use,Public Access
1,1,2009308,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,150,0,0,,0,0,151,100,1,8,,,18,1,1,1,2013,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-09-28 11:06:58,1,12,1,1,1004360,2,1979,0,2022,411365,296108,52.5627,-1.833771,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009309,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,2471,0,0,,0,0,2472,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-05-18 09:09:32,1,12,1,1,1004431,2,1995,0,2003,430230,429911,53.76469,-1.5429,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009310,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,350,0,0,,0,0,351,110,1,8,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-12-21 13:14:16,1,12,1,1,30009859,2,1969,0,2004,419999,424481,53.71639,-1.698436,Trust,Trust,Pay and Play,Public Access
1,1,2009311,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,100,0,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-11-07 13:53:23,1,12,1,1,1004442,2,1965,0,2011,427125,436855,53.82727,-1.589392,School/College/University (in house),Education,Pay and Play,Public Access
1,1,2009312,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,Lift to gym.,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-29 07:28:34,1,12,1,1,1004510,2,2001,0,2011,613819,157672,51.27806,1.064407,Commercial Management,Commercial,Pay and Play,Public Access
1,0,2009313,0,0,,,11,1,0,6,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,110,0,6,,,18,0,1,1,2006,0,,0,0,0,0,0,,0,0,0,0,0,1004,1,3,"Re-opened on Active Places 18/01/2023
Outdoor facs still in use",1,,,,,,2024-02-19 13:20:12,1,12,1,1,1004513,1,1972,0,2002,577461,173783,51.43525,0.5517488,Local Authority (in house),Local Authority,Free Public Access,Public Access
1,1,2009314,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,300,0,0,,0,0,301,100,1,8,,,18,1,1,1,2009,0,,1,1,1,1,1,"7 Disabled Parking Bays, Parking: 7 bays",1,1,1,1,1,1004,1,3,,1,,,Blackpool Council,,,2024-01-09 17:55:26,1,12,1,1,1004584,2,1993,0,2023,332410,435670,53.81292,-3.027995,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009315,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-08 10:29:54,0,12,1,1,1004634,2,1993,0,,346214,462485,54.05551,-2.823106,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009316,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2024-06-11 13:42:00,1,12,1,1,1004645,2,2000,0,2023,350244,431434,53.77686,-2.756489,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009318,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,200,0,0,,0,0,201,110,1,8,,,18,1,1,1,2008,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-06-05 14:53:02,1,12,1,1,1004696,2,1973,0,2005,332842,384994,53.35756,-3.01051,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009319,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-02-08 09:35:10,1,12,1,1,1004713,2,1998,0,2006,351650,392636,53.4283,-2.729119,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009321,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2010,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2013-09-29,,2013-10-11 00:00:00,1,12,1,1,1004740,3,1990,0,2005,438313,388884,53.39543,-1.425305,Not Known,Not Known,Pay and Play,Public Access
1,1,2009322,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,600,0,0,,0,0,601,100,1,8,,,18,1,1,1,2009,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Barnsley Premier Leisure,,,2023-07-05 12:39:29,1,12,1,1,1004743,2,1972,0,2004,438986,408758,53.574,-1.41273,Trust,Trust,Pay and Play,Public Access
1,1,2009323,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2008,0,,1,0,1,1,1,,0,1,0,1,1,1004,1,3,,1,,,,,,2024-03-08 12:39:37,1,12,1,1,1004751,2,1974,0,2006,444445,391893,53.42199,-1.332676,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,1,2009324,0,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,120,1,9,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-30 08:56:42,0,12,1,1,1004828,2,1994,0,,377490,164432,51.37849,-2.324805,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,0,2009325,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,0,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2010-01-01,,2015-09-02 00:00:00,1,12,1,1,1036590,3,1974,0,2007,360075,168242,51.41179,-2.575439,Not Known,Not Known,Sports Club / Community Association,Public Access
1,1,2009326,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,150,0,0,,0,0,151,110,1,8,,,18,1,1,1,2007,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2023-10-09 09:29:39,1,12,1,1,1004837,2,1962,0,2006,487202,167711,51.40174,-0.7477974,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009327,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,613,0,0,,0,0,614,110,1,8,,,18,1,1,1,2016,0,,1,1,1,1,1,"Parking: 6 Designated bays, Reception Area: Lowered desk, hearing loop",1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-17 09:54:03,1,12,1,1,1004871,2,1999,0,2014,497550,178210,51.49443,-0.5961944,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009328,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2011,0,,1,1,1,1,1,lift,1,1,1,1,1,1004,1,3,,1,,,,,,2023-10-13 12:16:42,1,12,1,1,1004913,2,1976,0,2013,519900,298547,52.57156,-0.2322513,Trust,Trust,Pay and Play,Public Access
1,1,2009330,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,lifts to all floors & 14 Disabled parking bays,1,1,1,1,1,1004,1,3,,1,,,Everybody Sport And Recreation,,,2024-05-14 14:09:26,0,12,1,1,1004948,2,1999,0,,389301,374479,53.26722,-2.161857,Trust,Trust,Pay and Play,Public Access
1,1,2009333,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2005,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-11-07 11:30:15,1,12,1,1,1005017,2,1999,0,2023,430303,514636,54.52612,-1.533318,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
