Dimensions Estimate,Facility ID,Length,Rinks,Area,Width,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Changing Place Toilets,Closure Reason,Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability Notes,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Facility Subtype,Facility Type,Operational Status,Operational Status Notes,Meets Active Places Criteria,Date Opened,Expected Opening Date,Operator Name,Closed Date,Created Date,Last Updated Date,Is Refurbished?,End Month,Start Month,Seasonality Type,Site ID,Timing Type,Year Built,Year Built Estimated?,Year Refurbished,Easting,Northing,Latitude,Longitude,Management Type (Text),Management Type Group (Text),Accessibility Type (Text),Accessibility Type Group (Text)
0,2008795,34.2,3,431.0,12.6,1,1,2007,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2011-05-01,,2021-10-27 11:35:11,1,12,1,1,1004830,2,1974,0,2007,359899,167976,51.40938,-2.57795,Not Known,Not Known,Pay and Play,Public Access
0,2008796,35.3,6,985.0,27.9,1,1,2016,0,103,1,1,1,1,1,"Parking: Designated Spaces, Changing Facilities: 2 Designated Toilets, Emergency Exits: Ramps",1,1,1,1,1,3002,3,5,,1,,,Greenwich Leisure Limited,2023-03-31,,2023-07-18 16:38:42,1,12,1,1,1004863,2,1988,0,2008,470618,174545,51.46548,-0.9847922,Trust,Trust,Registered Membership use,Public Access
0,2008797,40.0,4,768.0,19.2,1,1,2014,0,101,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,Freedom Leisure,2020-01-01,,2024-02-05 15:23:45,0,12,1,1,1004892,2,1980,0,,545498,309746,52.66592,0.1501191,Trust,Trust,Pay and Play,Public Access
0,2008798,35.1,4,674.0,19.2,1,1,1994,0,,1,1,1,1,1,Parking: 2 Bays,1,1,1,1,1,3002,3,3,,1,,,,,,2024-02-23 15:20:41,0,12,1,1,1004914,2,1994,0,,559434,272789,52.33004,0.3383408,Community Organisation,Others,Registered Membership use,Public Access
0,2008799,36.0,6,972.0,27.0,1,0,,0,,1,1,1,1,1,Modern site with good access throughout.  Specific changing with hoists and changing tables/couches,1,1,1,1,1,3002,3,3,,1,,,Places Leisure,,,2024-05-24 08:17:39,0,12,1,1,1004974,2,1976,0,,440726,355680,53.09679,-1.393253,Commercial Management,Commercial,Pay and Play,Public Access
0,2008800,35.3,4,660.0,18.7,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2015-07-10,,2015-07-14 00:00:00,1,12,1,1,1005003,3,1975,0,2008,411137,551350,54.85683,-1.828049,Not Known,Not Known,Pay and Play,Public Access
0,2008801,42.0,4,895.0,21.3,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,3002,3,3,,1,,,,,,2023-09-26 11:15:14,0,12,1,1,1005018,2,1999,0,,429572,532353,54.68538,-1.542835,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,2008803,35.1,4,635.0,18.1,1,1,2014,0,,1,0,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-05-24 09:09:37,1,12,1,1,1005030,2,1978,0,2009,426687,524214,54.6124,-1.588322,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,2008804,35.1,3,505.0,14.4,1,1,2000,2,102,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2016-11-01,,2023-07-06 14:07:24,1,12,1,1,1005031,2,1981,0,2002,427754,551245,54.85524,-1.569236,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,2008805,35.4,3,489.0,13.8,1,1,2014,0,,1,1,1,1,1,,1,1,0,1,1,3002,3,3,,1,,,,,,2023-05-18 14:49:53,1,12,1,1,1005038,2,1982,0,2013,423538,526596,54.63396,-1.636887,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,2008806,36.0,6,1296.0,36.0,1,1,2015,0,,1,1,1,1,1,,1,1,1,0,1,3002,3,3,,1,,,,,,2023-08-24 12:24:09,1,12,1,1,1005151,2,1993,0,2006,444617,240564,52.06168,-1.350604,Commercial Management,Commercial,Pay and Play,Public Access
0,2008807,34.5,4,621.0,18.0,1,1,2010,0,,1,1,1,1,1,,1,1,0,0,1,3002,3,3,,1,,,Everyone Active,,,2024-03-05 15:50:22,1,12,1,1,1005187,2,1973,0,2011,465803,520948,54.57948,-0.9834849,Commercial Management,Commercial,Pay and Play,Public Access
0,2008809,36.0,6,972.0,27.0,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,Halo Leisure,,,2024-06-13 11:18:16,0,12,1,1,1005247,2,1997,0,,349135,259749,52.23359,-2.746207,Trust,Trust,Pay and Play,Public Access
0,2008811,43.0,5,1290.0,30.0,1,0,,2,102,1,1,1,1,1,,0,1,1,1,1,3002,3,5,,1,,,,2019-10-31,,2019-11-01 11:13:19,1,12,1,1,1005306,2,1981,0,2009,653147,307284,52.60433,1.737201,Trust,Trust,Pay and Play,Public Access
0,2008812,36.6,6,1208.0,33.0,1,1,2002,0,,1,1,1,1,1,Parking: 11 disabled parking bays available,1,1,1,1,1,3002,3,3,,1,,,Alive West Norfolk,,,2024-01-15 08:57:51,1,12,1,1,1005313,2,1991,0,2013,563211,321072,52.76262,0.417433,Trust,Trust,Sports Club / Community Association,Public Access
0,2008813,36.0,4,648.0,18.0,1,1,2014,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-05-30 08:39:40,1,12,1,1,1005314,2,1984,0,2008,621541,310927,52.65082,1.273744,Local Authority (in house),Local Authority,Pay and Play,Public Access
0,2008814,35.1,4,632.0,18.0,1,1,2010,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,Alive West Norfolk,,,2024-02-12 09:01:15,1,12,1,1,1005318,2,1984,0,2007,567118,340599,52.9368,0.4852687,Trust,Trust,Pay and Play,Public Access
0,2008815,36.0,6,972.0,27.0,1,0,,0,101,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2021-09-13,,2021-09-17 16:02:03,0,12,1,1,1005320,2,1987,0,,613176,340895,52.92316,1.169796,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008816,36.0,2,324.0,9.0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2011-12-01,,2024-01-11 08:38:30,1,12,1,1,1005381,2,1991,0,2003,577892,286321,52.44591,0.6161055,Not Known,Not Known,Pay and Play,Public Access
0,2008817,36.5,4,657.0,18.0,1,1,2005,0,,1,1,1,1,1,Parking: 2 Parking Bays,1,1,1,1,1,3002,3,3,,1,1986-01-23,,Places Leisure,,,2023-10-09 13:19:38,1,12,1,1,1005394,2,1985,0,2010,629942,234122,51.95802,1.345305,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008818,36.5,7,1212.0,33.2,1,1,2021,1,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,Everyone Active,,,2024-05-14 12:43:17,1,12,1,1,1005407,2,1987,0,2002,603816,259115,52.1926,0.980563,Commercial Management,Commercial,Pay and Play,Public Access
0,2008819,36.0,4,778.0,21.6,1,0,,2,201,1,1,1,1,1,,1,1,0,1,1,3002,3,5,,1,,,,2018-10-19,,2019-02-05 13:28:45,1,12,1,1,1005426,2,1971,0,2004,390842,162115,51.35803,-2.132905,Trust,Trust,Pay and Play,Public Access
0,2008820,35.1,6,948.0,27.0,1,0,,2,201,0,0,0,0,0,,0,0,0,0,0,3002,3,5,Closed 2011,1,,,,2020-12-03,,2020-12-04 03:53:55,1,12,1,1,1005444,3,1976,0,2011,414594,185428,51.56754,-1.790828,Not Known,Not Known,Pay and Play,Public Access
0,2008821,32.9,6,711.0,21.6,1,1,2005,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2010-01-03,,2010-03-24 00:00:00,0,12,1,1,1005464,3,1973,0,,487555,233960,51.9972,-0.7261089,Not Known,Not Known,Pay and Play,Public Access
0,2008822,37.0,6,1036.0,28.0,1,1,2003,1,,1,1,1,1,1,,1,1,1,0,1,3002,3,3,,1,,,,,,2023-09-26 12:34:42,1,12,1,1,1005476,2,1974,0,2003,482851,212052,51.801,-0.7998595,Trust,Trust,Sports Club / Community Association,Public Access
0,2008823,33.5,6,925.0,27.6,1,1,2007,2,102,1,1,1,1,1,,1,1,1,0,1,3002,3,5,,1,,,,2015-05-01,,2020-11-11 18:06:42,1,12,1,1,1005496,2,1975,0,2000,485811,191457,51.61541,-0.7620157,Trust,Trust,Pay and Play,Public Access
0,2008824,36.5,4,672.0,18.4,1,0,,0,,1,1,1,1,1,"Finding/Reaching Entrance: Flat entry & electric doors, Doorways: Electric doors, Activity Areas: All activity areas have flat entry or lift / ramp",0,1,1,0,1,3002,3,3,,1,,,Freedom Leisure,,,2023-11-02 14:42:41,0,12,1,1,1005550,2,1974,0,,383645,218283,51.86289,-2.238906,Trust,Trust,Pay and Play,Public Access
0,2008825,35.0,4,700.0,20.0,1,1,2016,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-11-17 11:08:07,1,12,1,1,1005587,2,1975,0,2006,524978,409709,53.56913,-0.114236,Trust,Trust,Sports Club / Community Association,Public Access
0,2008826,63.0,7,2205.0,35.0,1,1,2004,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2011-07-01,,2010-08-17 00:00:00,0,12,1,1,1005597,3,1925,0,,489973,411405,53.59154,-0.6421447,Not Known,Not Known,Pay and Play,Public Access
0,2008827,36.0,6,907.0,25.2,1,1,2007,0,,1,1,1,1,1,,1,1,1,0,1,3002,3,3,,1,,,,,,2024-06-26 11:41:09,1,12,1,1,1005610,2,1972,0,2010,525068,323143,52.79139,-0.146709,Commercial Management,Commercial,Pay and Play,Public Access
0,2008828,35.1,3,474.0,13.5,1,1,2006,2,101,1,1,1,1,1,,1,1,1,0,1,3002,3,5,,1,,,Everyone Active,2018-02-22,,2023-06-02 17:42:30,1,12,1,1,1005637,2,1990,0,2003,481948,390778,53.40749,-0.7687473,Commercial Management,Commercial,Pay and Play,Public Access
0,2008829,36.0,6,1008.0,28.0,1,0,,2,102,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2017-06-04,,2024-03-01 12:37:27,1,12,1,1,1005718,2,1975,0,2002,501861,222380,51.89069,-0.5212276,Commercial Management,Commercial,Registered Membership use,Public Access
0,2008830,34.2,4,575.0,16.8,1,1,2007,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-07-31 11:02:53,0,12,1,1,1005742,2,1990,0,,225280,65206,50.46058,-4.462998,Trust,Trust,Pay and Play,Public Access
0,2008831,28.0,4,560.0,20.0,1,1,2006,2,103,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2016-03-01,,2016-03-23 10:05:25,1,12,1,1,1005793,2,1972,0,2010,426673,587595,55.18194,-1.582694,Trust,Trust,Pay and Play,Public Access
0,2008832,35.1,4,632.0,18.0,1,1,2012,2,999,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2016-03-01,,2023-08-03 16:45:12,1,12,1,1,1005803,2,1977,0,2008,426150,576829,55.08523,-1.591897,Trust,Trust,Sports Club / Community Association,Public Access
0,2008833,34.2,4,575.0,16.8,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2010-12-01,,2024-01-18 09:54:53,1,12,1,1,1005824,3,1986,0,2004,393909,564254,54.97287,-2.096683,Not Known,Not Known,Pay and Play,Public Access
0,2008834,36.0,5,900.0,25.0,1,1,2011,0,,1,1,1,1,1,"Finding/Reaching Entrance: Ramp, Doorways: Automatic",1,1,1,1,1,3002,3,3,Bowls Hall used as a activity hall in summer. ,1,,,Circadian Trust,,,2023-10-31 13:29:23,1,12,1,1,1005913,2,1979,0,2006,363594,189193,51.6004,-2.52702,Trust,Trust,Pay and Play,Public Access
0,2008835,38.0,4,718.0,18.9,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,Circadian Trust,2013-07-01,,2023-11-21 08:18:37,1,12,1,1,1005914,3,1989,0,2006,371231,182478,51.54046,-2.41621,Trust,Trust,Pay and Play,Public Access
0,2008836,38.0,8,1368.0,36.0,1,0,,0,,1,1,1,1,1,,1,1,1,0,1,3002,3,3,,1,,,,,,2023-12-04 09:33:27,1,12,1,1,1005953,2,1998,0,2003,434843,567596,55.00173,-1.456847,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
0,2008837,35.1,6,958.0,27.3,1,1,2005,0,,1,0,1,1,1,,1,1,1,1,0,3002,3,3,,1,,,,,,2023-09-25 10:25:19,1,12,1,1,1006736,2,1928,0,1995,525679,182371,51.52628,-0.1897076,Sport Club,Others,Registered Membership use,Public Access
0,2008838,36.0,3,486.0,13.5,1,0,,0,101,1,1,1,1,1,,1,1,1,0,1,3002,3,5,"Re-opened on Active Places 23/02/2018
Never was closed. ",1,,,,2020-06-01,,2023-10-04 11:02:24,1,12,1,1,1010905,2,1992,0,2006,301656,106387,50.84861,-3.398347,Commercial Management,Commercial,Pay and Play,Public Access
0,2008839,36.0,8,1296.0,36.0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2009-09-01,,2009-10-07 00:00:00,1,12,1,1,1010939,3,1988,0,1998,331119,436583,53.82095,-3.0478,Not Known,Not Known,Pay and Play,Public Access
0,2008840,37.0,6,1369.0,37.0,1,1,2013,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-02-15 14:48:09,1,12,1,1,1010940,2,1976,0,2005,556299,174346,51.44654,0.2478164,Commercial Management,Commercial,Registered Membership use,Public Access
0,2008841,36.0,8,1296.0,36.0,1,1,2005,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,Exeter City Council,,,2024-03-27 08:51:45,1,12,1,1,1010941,2,1994,0,2007,295096,94098,50.73698,-3.487981,Trust,Trust,Pay and Play,Public Access
0,2008842,36.9,8,1240.0,33.6,1,1,2018,2,,1,1,1,1,1,,0,1,1,1,1,3002,3,3,"Resurfaced and new lighting installed - 2019
New green surface 2020",1,,,,,,2024-01-30 09:31:36,1,12,1,1,1010942,2,1975,0,2019,425671,562415,54.95573,-1.600689,Other,Others,Sports Club / Community Association,Public Access
0,2008843,36.6,8,1340.0,36.6,1,1,2006,0,,1,1,1,1,1,"Finding/Reaching Entrance: Ramp & handrails, Reception Area: Inner ramp, Social Areas: Special wheelchairs provided",0,1,1,0,1,3002,3,3,,1,,,,,,2024-03-21 12:36:51,1,12,1,1,1010943,2,1972,0,2014,450731,533001,54.68952,-1.214553,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008844,36.0,8,1368.0,38.0,1,1,2005,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,Opening times change in the Summer. ,1,,,,,,2023-08-14 12:22:28,1,12,1,1,1010944,2,1995,0,2006,515179,130676,51.06388,-0.3576461,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008845,37.8,8,1361.0,36.0,1,0,,0,,1,1,1,1,1,"Parking: Separate disabled bays available, Finding/Reaching Entrance: Entrance clearly visible, Reception Area: Reception desk with low counter, Doorways: Front door has entry bell to summon assistance if required, Changing Facilities: Ladies & Gents with designated space for wheelchairs, Toilets: Separate disabled toilet, with 1 toilet in each with grab bars, Social Areas: Bar and restaurant has disabiity access, Spectator Areas: Bar and restaurant has disability access, Emergency Exits: 6 signed exits with level access",1,1,1,1,1,3002,3,3,,1,,,,,,2023-12-04 14:19:30,1,12,1,1,1010945,2,1997,0,2005,547105,166271,51.37644,0.1122514,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008846,36.0,6,972.0,27.0,1,1,1998,0,,1,1,1,1,1,Wheelchairs are available for members to use on the bowls green. ,1,1,1,1,1,3002,3,3,,1,,,,,,2024-01-26 16:27:57,1,12,1,1,1010946,2,1970,0,2007,618861,245322,52.06303,1.191462,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008847,36.0,5,828.0,23.0,1,0,,0,,1,1,1,1,1,Parking: 3 Designated bays,1,1,1,1,1,3002,3,3,,1,,,,,,2024-03-21 12:48:12,1,12,1,1,1010947,2,1990,0,2014,534027,387140,53.36417,0.012695,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008848,36.6,6,1010.0,27.6,1,0,,0,,1,0,1,1,1,,1,1,1,1,1,3002,3,3,opening times do change when due to seasons. ,1,,,,,,2023-11-20 09:27:34,0,12,1,1,1010948,2,1998,0,,455404,262304,52.25615,-1.189737,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008849,42.0,8,1588.0,37.8,1,1,2001,2,103,1,0,1,1,1,,1,1,1,1,0,3002,3,5,,1,,,,2019-04-29,,2019-05-03 12:14:15,1,12,1,1,1010949,2,1966,0,2019,489049,180973,51.52067,-0.7179105,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008851,37.6,8,1399.0,37.2,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-05-24 14:53:27,1,12,1,1,1010950,2,2002,0,2013,572055,210707,51.76861,0.4921427,Sport Club,Others,Pay and Play,Public Access
0,2008852,36.5,6,986.0,27.0,1,1,2005,0,,1,1,1,1,1,Parking: 2 designated disabled parking bays available,1,1,1,1,1,3002,3,3,"Summer Opening Times: Monday: 09:00-13:00 Then 18:30-20:30
Tuesday: 18:30-20:30
Wednesday: 09:00-13:00 Then 18:30-20:30
Thursday- 11:00-13:00 Then 18:30-20:30
Friday: 09:00-13:00 18:30-20:30. ",1,,,,,,2024-03-21 12:49:52,1,12,1,1,1010951,2,1982,0,2005,598302,223817,51.87766,0.8795503,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008854,36.0,10,1620.0,45.0,1,0,,0,,1,0,1,1,1,,1,1,1,1,0,3002,3,3,,1,1975-09-01,,,,,2024-02-23 11:01:48,1,4,9,2,1010953,2,1975,0,2016,339726,555849,54.89373,-2.941278,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008855,36.0,4,648.0,18.0,1,1,2011,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-03-21 13:11:56,1,12,1,1,1010954,2,1973,0,2005,642743,290373,52.45735,1.571534,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008856,35.1,6,885.0,25.2,1,0,,0,,1,1,1,1,1,"Parking:6 Designated spaces, Finding/Reaching Entrance: No steps, Doorways: Wide doors, Toilets: 1 disabled toilet, Emergency Exits: To outdoor green.",1,0,1,1,1,3002,3,3,,1,,,,,,2023-10-30 15:19:22,1,12,1,1,1010955,2,1971,0,2012,505507,250264,52.14062,-0.4596885,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008857,33.5,2,362.0,10.8,1,1,2007,0,,0,0,1,1,1,,0,1,1,1,0,3002,3,3,,1,,,,,,2024-03-07 12:35:38,1,12,1,1,1010956,2,1932,0,2012,545448,257007,52.19214,0.126462,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008858,36.0,2,374.0,10.4,1,1,2004,0,,1,0,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-10-24 09:16:09,1,12,1,1,1010957,2,1995,0,2004,415699,200821,51.70591,-1.7742,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008859,35.1,4,632.0,18.0,1,1,2014,0,,1,1,1,1,1,Plenty of space for parking but no designated spaces. Ramped entrance. Stairlift to first floor viewing and catering area.,0,1,1,1,1,3002,3,3,,1,,,,,,2024-02-26 10:35:20,1,12,1,1,1010958,2,1984,0,2014,415121,129696,51.06639,-1.785573,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008860,36.0,4,648.0,18.0,1,1,2009,0,,0,1,1,1,1,,1,0,1,1,1,3002,3,3,,1,,,,,,2024-03-21 13:14:28,1,12,1,1,1010959,2,1973,0,2009,514928,214237,51.81496,-0.334137,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008861,34.7,7,972.0,28.0,1,1,2014,0,,1,1,1,1,1,Parking: 10 bays,1,1,1,0,1,3002,3,3,Chigwell Indoor Bowls Club,1,,,,,,2023-10-31 17:06:25,1,12,1,1,1000023,2,1992,0,2004,542894,194296,51.62934,0.06313322,Commercial Management,Commercial,Registered Membership use,Public Access
0,2008862,36.0,7,1210.0,33.6,1,1,2012,2,101,1,1,1,1,1,,1,1,1,0,1,3002,3,5,,1,,,,2010-01-01,,2023-10-26 16:03:33,1,12,1,1,1000016,2,1992,0,2004,534189,197434,51.65968,-0.06135222,Commercial Management,Commercial,Registered Membership use,Public Access
0,2008863,35.1,4,590.0,16.8,1,0,,2,101,1,1,1,1,1,,1,1,1,1,1,3002,3,5,,1,,,,2018-01-01,,2018-08-31 09:17:49,0,12,1,1,1010962,2,1996,0,,442561,420437,53.6787,-1.357142,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008865,36.6,6,1340.0,36.6,1,1,2014,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-10-11 09:55:06,1,12,1,1,1010964,2,1981,0,2014,559251,146101,51.19194,0.2776399,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008866,36.5,6,1077.0,29.5,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,Summer Timings from 14:30 Till 17:30. ,1,,,,,,2023-12-18 09:24:46,1,12,1,1,1010965,2,1988,0,2004,444694,297403,52.57264,-1.341954,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008867,36.5,7,1212.0,33.2,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,Summer opening times are Monday to Friday 09:00 - 22:30 ,1,,,,,,2023-09-04 12:40:11,0,12,1,1,1010966,2,2000,0,,388829,216089,51.8433,-2.163552,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008868,36.6,12,2020.0,55.2,1,0,,0,,1,1,1,1,1,,1,1,1,0,1,3002,3,3,,1,,,,,,2023-07-11 14:33:35,1,12,1,1,1010967,2,2000,0,2004,635974,151411,51.21313,1.377382,Sport Club,Others,Registered Membership use,Public Access
0,2008869,37.5,3,560.0,14.94,1,1,2015,0,,0,0,1,1,1,"Rinks Upstairs, No access to courts, entrance to club through back entrance",0,1,1,0,1,3002,3,3,,1,,,,,,2024-03-07 14:42:30,1,12,1,1,1010968,2,1939,0,2005,530153,191821,51.6102,-0.1217421,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008870,36.0,6,1152.0,32.0,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-10-26 09:33:35,1,12,1,1,1010969,2,1971,0,2018,519503,165082,51.37223,-0.2845251,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008871,34.7,4,673.0,19.4,1,1,2005,0,,1,0,1,1,1,Parking: 2 Bays.,1,1,1,1,1,3002,3,3,,1,,,,,,2023-09-15 13:27:00,1,12,1,1,1010970,2,1962,0,2004,517432,174093,51.45365,-0.3112836,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008872,36.65,9,1613.0,44.0,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-01-08 11:26:39,1,12,1,1,1010971,2,2001,0,2005,356253,170226,51.42934,-2.630649,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008873,34.2,6,889.0,26.0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,3002,3,5,,1,,,,2014-03-01,,2015-08-21 00:00:00,1,12,1,1,1010972,3,1985,0,2006,405451,281205,52.42882,-1.921239,Not Known,Not Known,Pay and Play,Public Access
0,2008874,36.0,3,486.0,13.5,1,1,2005,0,,1,1,1,1,1,"Parking: 1 disabled parking bay available, Finding/Reaching Entrance: Ramp leading to entrance area, Activity Areas: Specifically adapted for wheelchair users",1,1,1,1,1,3002,3,3,,1,,,,,,2024-05-28 10:16:21,1,12,1,1,1010973,2,1998,0,2002,330097,99282,50.78886,-2.993061,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008875,36.0,6,1296.0,36.0,1,1,2014,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-03-21 13:24:52,1,12,1,1,1010974,2,1994,0,2014,527156,150676,51.2411,-0.179764,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008876,36.5,5,821.0,22.5,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,site opening times vary in summer and winter months. ,1,1984-10-19,,,,,2023-10-25 13:48:36,1,12,1,1,1010975,2,1984,0,1993,501581,379128,53.2994,-0.4772511,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008877,36.0,8,1296.0,36.0,1,0,,0,,1,0,1,1,1,Parking: 4 Designated bays,1,1,1,1,1,3002,3,4,"Bowls Club not open on Thursday day time in the Summer. 
Temporary Closed due to COVID-19",1,,,,,,2023-09-26 11:01:16,1,12,1,1,1010976,2,1996,0,2014,427533,545602,54.80455,-1.573212,Commercial Management,Commercial,Pay and Play,Public Access
0,2008878,35.0,6,1085.0,31.0,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2023-10-23 11:59:58,1,12,1,1,1010977,2,1967,0,2016,586269,186241,51.54432,0.6848831,Sport Club,Others,Registered Membership use,Public Access
0,2008879,36.0,9,1458.0,40.5,1,1,2000,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-01-04 13:05:57,1,12,1,1,1010978,2,1983,0,2000,450023,333589,52.89745,-1.257833,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008880,40.0,4,800.0,20.0,1,1,1994,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-04-26 14:09:59,1,12,1,1,1010979,2,1976,0,2013,410468,293491,52.5392,-1.847085,Trust,Trust,Sports Club / Community Association,Public Access
0,2008881,36.0,3,454.0,12.6,1,1,2001,0,,1,1,1,1,1,"Reception Area: Slope, Changing Facilities: Portable slope",1,1,1,1,0,3002,3,3,Also has 6 outdoor rinks. ,1,,,,,,2024-02-23 12:59:03,1,12,1,1,1010980,2,1970,0,2001,292941,93819,50.73408,-3.518433,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008882,36.5,8,1314.0,36.0,1,0,,0,,1,0,1,1,1,No lift to get to the function room upstairs.,1,1,1,1,1,3002,3,3,,1,,,,,,2023-09-20 11:15:06,1,12,1,1,1010981,2,1988,0,2005,553217,187215,51.56301,0.2090823,Commercial Management,Commercial,Sports Club / Community Association,Public Access
0,2008883,35.5,4,693.0,19.52,1,1,1999,0,,1,1,1,1,1,,1,1,1,1,1,3002,3,3,,1,,,,,,2024-03-21 14:05:14,1,12,1,1,1010982,2,1989,0,2006,316007,100291,50.79606,-3.193143,Community Organisation,Others,Sports Club / Community Association,Public Access
0,2008884,36.0,4,648.0,18.0,1,1,1989,0,,1,0,1,1,1,,0,1,1,1,1,3002,3,3,,1,,,,,,2024-03-06 14:14:24,1,12,1,1,1010983,2,1935,0,2007,512706,176180,51.47337,-0.3785971,Sport Club,Others,Sports Club / Community Association,Public Access
0,2008885,36.5,6,1049.0,28.75,1,1,2005,0,,1,0,1,1,1,,0,1,1,1,1,3002,3,3,Summer Opening Times:Monday-Friday 09:00-12:30 ,1,,,,,,2024-01-04 13:49:18,1,12,1,1,1010984,2,1982,0,2010,523568,272559,52.33722,-0.1877642,Sport Club,Others,Sports Club / Community Association,Public Access
